NB_GRAPHS                 1
UNDIRECTED GRAPH 
NB_NODES 		 300
NB_EDGES  		 44850
LIST_OF_EDGES 	 COSTS 
1 	 0 	 5 
2 	 0 	 4 
2 	 1 	 67 
3 	 0 	 26 
3 	 1 	 75 
3 	 2 	 38 
4 	 0 	 43 
4 	 1 	 43 
4 	 2 	 48 
4 	 3 	 6 
5 	 0 	 15 
5 	 1 	 65 
5 	 2 	 27 
5 	 3 	 43 
5 	 4 	 23 
6 	 0 	 37 
6 	 1 	 6 
6 	 2 	 6 
6 	 3 	 54 
6 	 4 	 34 
6 	 5 	 49 
7 	 0 	 71 
7 	 1 	 44 
7 	 2 	 77 
7 	 3 	 21 
7 	 4 	 74 
7 	 5 	 23 
7 	 6 	 33 
8 	 0 	 61 
8 	 1 	 28 
8 	 2 	 9 
8 	 3 	 10 
8 	 4 	 38 
8 	 5 	 89 
8 	 6 	 63 
8 	 7 	 6 
9 	 0 	 5 
9 	 1 	 93 
9 	 2 	 93 
9 	 3 	 98 
9 	 4 	 86 
9 	 5 	 78 
9 	 6 	 2 
9 	 7 	 21 
9 	 8 	 58 
10 	 0 	 5 
10 	 1 	 7 
10 	 2 	 18 
10 	 3 	 49 
10 	 4 	 13 
10 	 5 	 83 
10 	 6 	 91 
10 	 7 	 20 
10 	 8 	 88 
10 	 9 	 33 
11 	 0 	 90 
11 	 1 	 18 
11 	 2 	 27 
11 	 3 	 48 
11 	 4 	 23 
11 	 5 	 3 
11 	 6 	 13 
11 	 7 	 55 
11 	 8 	 90 
11 	 9 	 96 
11 	 10 	 13 
12 	 0 	 73 
12 	 1 	 58 
12 	 2 	 59 
12 	 3 	 7 
12 	 4 	 21 
12 	 5 	 31 
12 	 6 	 24 
12 	 7 	 72 
12 	 8 	 53 
12 	 9 	 40 
12 	 10 	 9 
12 	 11 	 16 
13 	 0 	 62 
13 	 1 	 12 
13 	 2 	 51 
13 	 3 	 95 
13 	 4 	 3 
13 	 5 	 89 
13 	 6 	 81 
13 	 7 	 100 
13 	 8 	 10 
13 	 9 	 87 
13 	 10 	 45 
13 	 11 	 81 
13 	 12 	 10 
14 	 0 	 73 
14 	 1 	 77 
14 	 2 	 29 
14 	 3 	 73 
14 	 4 	 15 
14 	 5 	 32 
14 	 6 	 30 
14 	 7 	 75 
14 	 8 	 30 
14 	 9 	 43 
14 	 10 	 23 
14 	 11 	 57 
14 	 12 	 42 
14 	 13 	 26 
15 	 0 	 27 
15 	 1 	 99 
15 	 2 	 64 
15 	 3 	 99 
15 	 4 	 44 
15 	 5 	 12 
15 	 6 	 100 
15 	 7 	 74 
15 	 8 	 28 
15 	 9 	 70 
15 	 10 	 72 
15 	 11 	 4 
15 	 12 	 73 
15 	 13 	 19 
15 	 14 	 2 
16 	 0 	 31 
16 	 1 	 21 
16 	 2 	 68 
16 	 3 	 50 
16 	 4 	 92 
16 	 5 	 45 
16 	 6 	 54 
16 	 7 	 9 
16 	 8 	 21 
16 	 9 	 20 
16 	 10 	 45 
16 	 11 	 8 
16 	 12 	 10 
16 	 13 	 100 
16 	 14 	 18 
16 	 15 	 70 
17 	 0 	 77 
17 	 1 	 72 
17 	 2 	 64 
17 	 3 	 45 
17 	 4 	 18 
17 	 5 	 87 
17 	 6 	 27 
17 	 7 	 13 
17 	 8 	 52 
17 	 9 	 1 
17 	 10 	 91 
17 	 11 	 71 
17 	 12 	 69 
17 	 13 	 60 
17 	 14 	 55 
17 	 15 	 3 
17 	 16 	 1 
18 	 0 	 21 
18 	 1 	 98 
18 	 2 	 42 
18 	 3 	 99 
18 	 4 	 81 
18 	 5 	 11 
18 	 6 	 63 
18 	 7 	 22 
18 	 8 	 21 
18 	 9 	 41 
18 	 10 	 13 
18 	 11 	 58 
18 	 12 	 28 
18 	 13 	 5 
18 	 14 	 8 
18 	 15 	 74 
18 	 16 	 30 
18 	 17 	 57 
19 	 0 	 93 
19 	 1 	 2 
19 	 2 	 8 
19 	 3 	 26 
19 	 4 	 64 
19 	 5 	 80 
19 	 6 	 62 
19 	 7 	 47 
19 	 8 	 45 
19 	 9 	 21 
19 	 10 	 72 
19 	 11 	 44 
19 	 12 	 27 
19 	 13 	 89 
19 	 14 	 77 
19 	 15 	 4 
19 	 16 	 81 
19 	 17 	 54 
19 	 18 	 4 
20 	 0 	 70 
20 	 1 	 61 
20 	 2 	 6 
20 	 3 	 51 
20 	 4 	 60 
20 	 5 	 51 
20 	 6 	 62 
20 	 7 	 90 
20 	 8 	 64 
20 	 9 	 81 
20 	 10 	 31 
20 	 11 	 30 
20 	 12 	 11 
20 	 13 	 83 
20 	 14 	 31 
20 	 15 	 61 
20 	 16 	 1 
20 	 17 	 52 
20 	 18 	 84 
20 	 19 	 96 
21 	 0 	 73 
21 	 1 	 40 
21 	 2 	 65 
21 	 3 	 94 
21 	 4 	 15 
21 	 5 	 8 
21 	 6 	 20 
21 	 7 	 71 
21 	 8 	 52 
21 	 9 	 71 
21 	 10 	 92 
21 	 11 	 34 
21 	 12 	 46 
21 	 13 	 60 
21 	 14 	 33 
21 	 15 	 93 
21 	 16 	 12 
21 	 17 	 35 
21 	 18 	 11 
21 	 19 	 60 
21 	 20 	 92 
22 	 0 	 73 
22 	 1 	 57 
22 	 2 	 53 
22 	 3 	 11 
22 	 4 	 5 
22 	 5 	 52 
22 	 6 	 74 
22 	 7 	 45 
22 	 8 	 93 
22 	 9 	 69 
22 	 10 	 100 
22 	 11 	 23 
22 	 12 	 4 
22 	 13 	 94 
22 	 14 	 18 
22 	 15 	 82 
22 	 16 	 55 
22 	 17 	 34 
22 	 18 	 46 
22 	 19 	 44 
22 	 20 	 64 
22 	 21 	 69 
23 	 0 	 67 
23 	 1 	 63 
23 	 2 	 76 
23 	 3 	 66 
23 	 4 	 11 
23 	 5 	 3 
23 	 6 	 71 
23 	 7 	 71 
23 	 8 	 65 
23 	 9 	 11 
23 	 10 	 62 
23 	 11 	 58 
23 	 12 	 12 
23 	 13 	 15 
23 	 14 	 54 
23 	 15 	 27 
23 	 16 	 21 
23 	 17 	 27 
23 	 18 	 38 
23 	 19 	 25 
23 	 20 	 55 
23 	 21 	 9 
23 	 22 	 53 
24 	 0 	 87 
24 	 1 	 96 
24 	 2 	 56 
24 	 3 	 9 
24 	 4 	 18 
24 	 5 	 81 
24 	 6 	 41 
24 	 7 	 63 
24 	 8 	 26 
24 	 9 	 91 
24 	 10 	 5 
24 	 11 	 87 
24 	 12 	 82 
24 	 13 	 76 
24 	 14 	 7 
24 	 15 	 57 
24 	 16 	 36 
24 	 17 	 57 
24 	 18 	 2 
24 	 19 	 35 
24 	 20 	 6 
24 	 21 	 45 
24 	 22 	 79 
24 	 23 	 82 
25 	 0 	 55 
25 	 1 	 60 
25 	 2 	 94 
25 	 3 	 10 
25 	 4 	 21 
25 	 5 	 43 
25 	 6 	 71 
25 	 7 	 64 
25 	 8 	 63 
25 	 9 	 14 
25 	 10 	 29 
25 	 11 	 89 
25 	 12 	 89 
25 	 13 	 51 
25 	 14 	 45 
25 	 15 	 92 
25 	 16 	 53 
25 	 17 	 8 
25 	 18 	 23 
25 	 19 	 49 
25 	 20 	 71 
25 	 21 	 14 
25 	 22 	 45 
25 	 23 	 7 
25 	 24 	 97 
26 	 0 	 14 
26 	 1 	 58 
26 	 2 	 81 
26 	 3 	 10 
26 	 4 	 23 
26 	 5 	 63 
26 	 6 	 96 
26 	 7 	 3 
26 	 8 	 37 
26 	 9 	 41 
26 	 10 	 11 
26 	 11 	 83 
26 	 12 	 77 
26 	 13 	 56 
26 	 14 	 69 
26 	 15 	 52 
26 	 16 	 57 
26 	 17 	 69 
26 	 18 	 13 
26 	 19 	 29 
26 	 20 	 21 
26 	 21 	 85 
26 	 22 	 90 
26 	 23 	 20 
26 	 24 	 36 
26 	 25 	 75 
27 	 0 	 33 
27 	 1 	 18 
27 	 2 	 64 
27 	 3 	 12 
27 	 4 	 19 
27 	 5 	 14 
27 	 6 	 37 
27 	 7 	 34 
27 	 8 	 13 
27 	 9 	 76 
27 	 10 	 98 
27 	 11 	 75 
27 	 12 	 55 
27 	 13 	 65 
27 	 14 	 54 
27 	 15 	 17 
27 	 16 	 28 
27 	 17 	 66 
27 	 18 	 66 
27 	 19 	 49 
27 	 20 	 66 
27 	 21 	 1 
27 	 22 	 94 
27 	 23 	 57 
27 	 24 	 23 
27 	 25 	 3 
27 	 26 	 37 
28 	 0 	 3 
28 	 1 	 97 
28 	 2 	 64 
28 	 3 	 30 
28 	 4 	 22 
28 	 5 	 26 
28 	 6 	 98 
28 	 7 	 49 
28 	 8 	 5 
28 	 9 	 68 
28 	 10 	 14 
28 	 11 	 54 
28 	 12 	 35 
28 	 13 	 11 
28 	 14 	 73 
28 	 15 	 8 
28 	 16 	 1 
28 	 17 	 27 
28 	 18 	 68 
28 	 19 	 31 
28 	 20 	 24 
28 	 21 	 53 
28 	 22 	 98 
28 	 23 	 49 
