NB_GRAPHS                 1
UNDIRECTED GRAPH 
NB_NODES 		 200
NB_EDGES  		 19900
LIST_OF_EDGES 	 COSTS 
1 	 0 	 5 
2 	 0 	 4 
2 	 1 	 67 
3 	 0 	 26 
3 	 1 	 75 
3 	 2 	 38 
4 	 0 	 43 
4 	 1 	 43 
4 	 2 	 48 
4 	 3 	 6 
5 	 0 	 15 
5 	 1 	 65 
5 	 2 	 27 
5 	 3 	 43 
5 	 4 	 23 
6 	 0 	 37 
6 	 1 	 6 
6 	 2 	 6 
6 	 3 	 54 
6 	 4 	 34 
6 	 5 	 49 
7 	 0 	 71 
7 	 1 	 44 
7 	 2 	 77 
7 	 3 	 21 
7 	 4 	 74 
7 	 5 	 23 
7 	 6 	 33 
8 	 0 	 61 
8 	 1 	 28 
8 	 2 	 9 
8 	 3 	 10 
8 	 4 	 38 
8 	 5 	 89 
8 	 6 	 63 
8 	 7 	 6 
9 	 0 	 5 
9 	 1 	 93 
9 	 2 	 93 
9 	 3 	 98 
9 	 4 	 86 
9 	 5 	 78 
9 	 6 	 2 
9 	 7 	 21 
9 	 8 	 58 
10 	 0 	 5 
10 	 1 	 7 
10 	 2 	 18 
10 	 3 	 49 
10 	 4 	 13 
10 	 5 	 83 
10 	 6 	 91 
10 	 7 	 20 
10 	 8 	 88 
10 	 9 	 33 
11 	 0 	 90 
11 	 1 	 18 
11 	 2 	 27 
11 	 3 	 48 
11 	 4 	 23 
11 	 5 	 3 
11 	 6 	 13 
11 	 7 	 55 
11 	 8 	 90 
11 	 9 	 96 
11 	 10 	 13 
12 	 0 	 73 
12 	 1 	 58 
12 	 2 	 59 
12 	 3 	 7 
12 	 4 	 21 
12 	 5 	 31 
12 	 6 	 24 
12 	 7 	 72 
12 	 8 	 53 
12 	 9 	 40 
12 	 10 	 9 
12 	 11 	 16 
13 	 0 	 62 
13 	 1 	 12 
13 	 2 	 51 
13 	 3 	 95 
13 	 4 	 3 
13 	 5 	 89 
13 	 6 	 81 
13 	 7 	 100 
13 	 8 	 10 
13 	 9 	 87 
13 	 10 	 45 
13 	 11 	 81 
13 	 12 	 10 
14 	 0 	 73 
14 	 1 	 77 
14 	 2 	 29 
14 	 3 	 73 
14 	 4 	 15 
14 	 5 	 32 
14 	 6 	 30 
14 	 7 	 75 
14 	 8 	 30 
14 	 9 	 43 
14 	 10 	 23 
14 	 11 	 57 
14 	 12 	 42 
14 	 13 	 26 
15 	 0 	 27 
15 	 1 	 99 
15 	 2 	 64 
15 	 3 	 99 
15 	 4 	 44 
15 	 5 	 12 
15 	 6 	 100 
15 	 7 	 74 
15 	 8 	 28 
15 	 9 	 70 
15 	 10 	 72 
15 	 11 	 4 
15 	 12 	 73 
15 	 13 	 19 
15 	 14 	 2 
16 	 0 	 31 
16 	 1 	 21 
16 	 2 	 68 
16 	 3 	 50 
